Position,Track Name,Artist,Streams,URL,Date
14,Someone You Loved,Lewis Capaldi,19959201,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/9/2020
15,My Oh My (feat. DaBaby),Camila Cabello,19300578,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/9/2020
16,Adore You,Harry Styles,19186086,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/9/2020
17,bad guy,Billie Eilish,17816634,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/9/2020
18,Lose You To Love Me,Selena Gomez,17572597,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,1/9/2020
19,hot girl bummer,blackbear,16238889,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/9/2020
20,Ride It,Regard,15539132,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,1/9/2020
21,Watermelon Sugar,Harry Styles,15046960,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/9/2020
22,Vete,Bad Bunny,14566103,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,1/9/2020
23,BOP,DaBaby,14405376,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/9/2020
24,Before You Go,Lewis Capaldi,13868353,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,1/9/2020
25,HIGHEST IN THE ROOM,Travis Scott,13543851,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/9/2020
26,No Idea,Don Toliver,13518622,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/9/2020
27,Heartless,The Weeknd,13269565,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,1/9/2020
28,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,13163070,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/9/2020
29,I Don't Care (with Justin Bieber),Ed Sheeran,12813311,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,1/9/2020
30,China,Anuel AA,12514282,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,1/9/2020
31,Bandit (with YoungBoy Never Broke Again),Juice WRLD,12474717,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/9/2020
32,Futsal Shuffle 2020,Lil Uzi Vert,11944895,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/9/2020
33,Fantasias,Rauw Alejandro,11762509,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,1/9/2020
34,Lose Control,MEDUZA,11755653,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,1/9/2020
35,Beautiful People (feat. Khalid),Ed Sheeran,11732877,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,1/9/2020
36,Lucid Dreams,Juice WRLD,11544388,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,1/9/2020
37,Ayy Macarena,Tyga,11467917,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,1/9/2020
38,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,11407061,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,1/9/2020
39,How Do You Sleep?,Sam Smith,11167592,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,1/9/2020
40,Sigues Con El,Dímelo Flow,10960019,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,1/9/2020
41,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,10739494,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,1/9/2020
42,Ballin' (with Roddy Ricch),Mustard,10698504,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/9/2020
43,Hola - Remix,Dalex,10642027,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,1/9/2020
44,"10,000 Hours (with Justin Bieber)",Dan + Shay,10407472,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,1/9/2020
45,Suicidal,YNW Melly,10385449,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/9/2020
46,Trampoline (with ZAYN),SHAED,10185403,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,1/9/2020
47,7 rings,Ariana Grande,10083773,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1/9/2020
48,LA CANCIÓN,J Balvin,9977833,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,1/9/2020
49,Lalala,Y2K,9728409,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,1/9/2020
50,Falling,Harry Styles,9315200,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,1/9/2020
51,Callaita,Bad Bunny,9303265,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,1/9/2020
52,Old Town Road - Remix,Lil Nas X,9218687,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,1/9/2020
53,Whine Up,Nicky Jam,9093921,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,1/9/2020
54,Goodbyes (Feat. Young Thug),Post Malone,9038139,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,1/9/2020
55,Say So,Doja Cat,8841919,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/9/2020
56,when the party's over,Billie Eilish,8826400,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,1/9/2020
57,No Me Conoce - Remix,Jhay Cortez,8749832,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,1/9/2020
58,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,8655809,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,1/9/2020
59,Shallow,Lady Gaga,8603185,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,1/9/2020
60,lovely (with Khalid),Billie Eilish,8542781,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,1/9/2020
61,SUGAR,BROCKHAMPTON,8499350,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/9/2020
62,Ransom,Lil Tecca,8486965,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1/9/2020
63,Roses - Imanbek Remix,SAINt JHN,8443934,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,1/9/2020
64,Adicto (with Anuel AA & Ozuna),Tainy,8395806,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,1/9/2020
65,If the World Was Ending - feat. Julia Michaels,JP Saxe,8344909,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,1/9/2020
66,Yellow Hearts,Ant Saunders,8344514,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,1/9/2020
67,Que Tire Pa Lante,Daddy Yankee,8306643,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,1/9/2020
68,OUT WEST (feat. Young Thug),JACKBOYS,8242535,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,1/9/2020
69,Mean It,Lauv,8197020,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp,1/9/2020
70,Lights Up,Harry Styles,8087034,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,1/9/2020
71,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,8064265,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,1/9/2020
72,VIBEZ,DaBaby,8057221,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/9/2020
73,It's You,Ali Gatie,7909466,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,1/9/2020
74,Happier,Marshmello,7820470,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,1/9/2020
75,Psycho,Red Velvet,7646564,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,1/9/2020
76,Wow.,Post Malone,7503821,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,1/9/2020
77,July,Noah Cyrus,7320240,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,1/9/2020
78,Sucker,Jonas Brothers,7154165,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,1/9/2020
79,Robbery,Juice WRLD,7143762,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,1/9/2020
80,Aventura,Lunay,7119890,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,1/9/2020
81,Blanco,J Balvin,6965009,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,1/9/2020
82,Woah,Lil Baby,6924956,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,1/9/2020
83,Up All Night,Khalid,6901879,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,1/9/2020
84,Look At Her Now,Selena Gomez,6789448,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,1/9/2020
85,Piece Of Your Heart,MEDUZA,6738632,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,1/9/2020
86,Graveyard,Halsey,6730248,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,1/9/2020
87,Indeciso,Reik,6722092,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,1/9/2020
88,Money In The Grave (Drake ft. Rick Ross),Drake,6718783,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,1/9/2020
89,rockstar (feat. 21 Savage),Post Malone,6691334,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,1/9/2020
90,Truth Hurts,Lizzo,6676887,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,1/9/2020
91,Without Me,Halsey,6609926,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,1/9/2020
92,Hate Me (with Juice WRLD),Ellie Goulding,6609716,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,1/9/2020
93,Bellaquita - Remix,Dalex,6593563,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,1/9/2020
94,Quizas,Rich Music LTD,6576938,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,1/9/2020
95,Shape of You,Ed Sheeran,6570888,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/9/2020
96,Bohemian Rhapsody - 2011 Mix,Queen,6562746,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,1/9/2020
97,"Alone, Pt. II",Alan Walker,6555359,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,1/9/2020
98,Believer,Imagine Dragons,6526295,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,1/9/2020
99,SICKO MODE,Travis Scott,6452450,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,1/9/2020
100,Sweet but Psycho,Ava Max,6344710,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,1/9/2020
101,Tutu,Camilo,6318081,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,1/9/2020
102,Into the Unknown,Idina Menzel,6304985,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,1/9/2020
103,"Yo x Ti, Tu x Mi",ROSALÍA,6290708,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,1/9/2020
104,Si Te Vas,Sech,6268936,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,1/9/2020
105,Dancing With A Stranger (with Normani),Sam Smith,6264493,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,1/9/2020
106,Liar,Camila Cabello,6209867,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,1/9/2020
107,Family,The Chainsmokers,6145132,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL,1/9/2020
108,No Guidance (feat. Drake),Chris Brown,6133542,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,1/9/2020
109,"thank u, next",Ariana Grande,6093684,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,1/9/2020
110,Soltera - Remix,Lunay,6074917,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,1/9/2020
111,Nice To Meet Ya,Niall Horan,6054877,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H,1/9/2020
112,Girls Like You (feat. Cardi B),Maroon 5,6029714,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,1/9/2020
113,Suge,DaBaby,6026644,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,1/9/2020
114,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,5988561,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,1/9/2020
115,Never Seen the Rain,Tones And I,5965220,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,1/9/2020
116,bury a friend,Billie Eilish,5963315,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,1/9/2020
117,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,5962573,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,1/9/2020
118,Bruises,Lewis Capaldi,5956240,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,1/9/2020
119,SAD!,XXXTENTACION,5954818,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,1/9/2020
120,GANG GANG,JACKBOYS,5898484,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK,1/9/2020
121,Higher Love,Kygo,5897995,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,1/9/2020
122,Liberdade Provisória,Henrique & Juliano,5884589,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg,1/9/2020
123,Better Now,Post Malone,5835706,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,1/9/2020
124,Eastside (with Halsey & Khalid),benny blanco,5800843,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,1/9/2020
125,Con Altura,ROSALÍA,5798744,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,1/9/2020
126,ocean eyes,Billie Eilish,5786163,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,1/9/2020
127,High Hopes,Panic! At The Disco,5768634,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1/9/2020
128,Had Enough (feat. Quavo & Offset),Don Toliver,5748010,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN,1/9/2020
129,Con Calma,Daddy Yankee,5731442,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,1/9/2020
130,Say You Won't Let Go,James Arthur,5640690,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/9/2020
131,Stuck In A Dream (feat. Gunna),Lil Mosey,5602168,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,1/9/2020
132,WHAT TO DO? (feat. Don Toliver),JACKBOYS,5586351,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe,1/9/2020
133,223's (feat. 9lokknine),YNW Melly,5527005,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,1/9/2020
134,Get You The Moon (feat. Snøw),Kina,5515515,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,1/9/2020
135,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,5490617,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/9/2020
136,Perfect,Ed Sheeran,5489844,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,1/9/2020
137,Can We Kiss Forever?,Kina,5476249,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,1/9/2020
138,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,5429021,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,1/9/2020
139,goosebumps,Travis Scott,5418773,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,1/9/2020
140,Only Human,Jonas Brothers,5378933,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,1/9/2020
141,Que Calor (with J Balvin & El Alfa),Major Lazer,5346245,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,1/9/2020
142,Perreo en La Luna,Rich Music LTD,5336345,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,1/9/2020
143,Youngblood,5 Seconds of Summer,5309628,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,1/9/2020
144,Talk (feat. Disclosure),Khalid,5300601,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,1/9/2020
145,If I Can't Have You,Shawn Mendes,5288287,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,1/9/2020
146,Turn Me On (feat. Vula),Riton,5283499,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,1/9/2020
147,I Like Me Better,Lauv,5272672,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,1/9/2020
148,MIDDLE CHILD,J. Cole,5270874,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,1/9/2020
149,Legends,Juice WRLD,5254821,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,1/9/2020
150,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,5229616,https://open.spotify.com/track/7ntUbTIwmwOD6ygCMRZT6e,1/9/2020
151,Panini,Lil Nas X,5223320,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,1/9/2020
152,Takeaway,The Chainsmokers,5220011,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,1/9/2020
153,Jocelyn Flores,XXXTENTACION,5191874,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,1/9/2020
154,Otro Trago - Remix,Sech,5183774,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,1/9/2020
155,QUE PRETENDES,J Balvin,5169327,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,1/9/2020
156,Be Alright,Dean Lewis,5165291,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,1/9/2020
157,3 Nights,Dominic Fike,5161204,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,1/9/2020
158,The London (feat. J. Cole & Travis Scott),Young Thug,5159930,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,1/9/2020
159,Maniac,Conan Gray,5130048,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,1/9/2020
160,You Need To Calm Down,Taylor Swift,5096612,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,1/9/2020
161,Let Me Down Slowly,Alec Benjamin,5074871,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,1/9/2020
162,Don't Call Me Up,Mabel,5018303,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,1/9/2020
163,Calma - Remix,Pedro Capó,4997293,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,1/9/2020
164,all the good girls go to hell,Billie Eilish,4996483,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,1/9/2020
165,Moonlight,XXXTENTACION,4977474,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,1/9/2020
166,11:00 PM,Maluma,4964819,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,1/9/2020
167,SLOW DANCING IN THE DARK,Joji,4960550,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,1/9/2020
168,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4941326,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,1/9/2020
169,VALENTINO,24kGoldn,4935492,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,1/9/2020
170,All of Me,John Legend,4917170,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,1/9/2020
171,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,4906006,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,1/9/2020
172,Pa' Olvidarme De Ella,Piso 21,4899254,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,1/9/2020
173,God's Plan,Drake,4889226,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,1/9/2020
174,Closer,The Chainsmokers,4884880,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,1/9/2020
175,FML,Arizona Zervas,4871181,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,1/9/2020
176,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,4856458,https://open.spotify.com/track/1DEkGXICCGLjDF7C65KBFw,1/9/2020
177,Death,Trippie Redd,4853689,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,1/9/2020
178,I.F.L.Y.,Bazzi,4853397,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,1/9/2020
179,2002,Anne-Marie,4842613,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,1/9/2020
180,i'm so tired...,Lauv,4811985,https://open.spotify.com/track/6H568VnZWTitazwFTwVSd8,1/9/2020
181,Something Just Like This,The Chainsmokers,4809650,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,1/9/2020
182,Post Malone (feat. RANI),Sam Feldt,4757574,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,1/9/2020
183,GOODMORNINGTOKYO!,TOKYO’S REVENGE,4736004,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,1/9/2020
184,Roller,Apache 207,4732292,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,1/9/2020
185,All Girls Are The Same,Juice WRLD,4720010,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,1/9/2020
186,Thunder,Imagine Dragons,4691500,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,1/9/2020
187,Never Really Over,Katy Perry,4679948,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,1/9/2020
188,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,4662781,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,1/9/2020
189,wish you were gay,Billie Eilish,4661616,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,1/9/2020
190,Start Wit Me (feat. Gunna),Roddy Ricch,4657820,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,1/9/2020
191,Going Bad (feat. Drake),Meek Mill,4655408,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/9/2020
192,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,4629220,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY,1/9/2020
193,One Kiss (with Dua Lipa),Calvin Harris,4594157,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,1/9/2020
194,Photograph,Ed Sheeran,4591992,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1/9/2020
195,i love you,Billie Eilish,4580673,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,1/9/2020
196,Infeliz,Arcangel,4550372,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,1/9/2020
197,Fantasía,Ozuna,4543012,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr,1/9/2020
198,The Less I Know The Better,Tame Impala,4540179,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,1/9/2020
199,Don't Stop Me Now - 2011 Mix,Queen,4531625,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,1/9/2020
200,Better,Khalid,4517102,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,1/9/2020
1,Dance Monkey,Tones And I,52055226,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/16/2020
2,The Box,Roddy Ricch,46771676,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/16/2020
3,Life Is Good (feat. Drake),Future,39404104,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,1/16/2020
4,Yummy,Justin Bieber,38715310,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/16/2020
5,Tusa,KAROL G,34288744,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,1/16/2020
6,ROXANNE,Arizona Zervas,34104838,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/16/2020
7,Blinding Lights,The Weeknd,31993009,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/16/2020
8,Don't Start Now,Dua Lipa,29149812,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/16/2020
9,Falling,Trevor Daniel,28908175,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/16/2020
10,Memories,Maroon 5,26277252,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,1/16/2020
11,Circles,Post Malone,25667531,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/16/2020
12,Rare,Selena Gomez,23340577,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,1/16/2020
13,everything i wanted,Billie Eilish,23297771,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/16/2020
14,Lose You To Love Me,Selena Gomez,22076272,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,1/16/2020
15,RITMO (Bad Boys For Life),Black Eyed Peas,20909467,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,1/16/2020
16,Señorita,Shawn Mendes,20909086,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,1/16/2020
17,Someone You Loved,Lewis Capaldi,20259941,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/16/2020
18,Good News,Mac Miller,19228184,https://open.spotify.com/track/3ClBKQkKoaUQ6UOhe2xlJK,1/16/2020
19,Adore You,Harry Styles,18211634,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/16/2020
20,My Oh My (feat. DaBaby),Camila Cabello,17668679,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/16/2020
21,bad guy,Billie Eilish,17298521,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/16/2020
22,hot girl bummer,blackbear,16304825,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/16/2020
23,BOP,DaBaby,15678826,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/16/2020
24,You should be sad,Halsey,15478659,https://open.spotify.com/track/2usxQITOSDqvkYiI0oIwao,1/16/2020
25,Vete,Bad Bunny,15078547,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,1/16/2020
26,Ride It,Regard,14866701,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,1/16/2020
27,Sigues Con El,Dímelo Flow,14315310,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,1/16/2020
28,Before You Go,Lewis Capaldi,14202354,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,1/16/2020
29,Watermelon Sugar,Harry Styles,14108205,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/16/2020
30,No Idea,Don Toliver,13905621,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/16/2020
